id,question,answer,evidence,question_type,difficulty,chunk_id,source_doc,rag_answer,baseline_hallucination,ragas_faithfulness,selfcheck_hallucination,similarity_score,human_label,human,baseline,ragas,selfcheck,similarity
c697d53b-d6b0-40ef-b802-42a142cf8ce0,What is required to be designated according to the text for managing physical and environmental protection policy and procedures?,An [Assignment: organization-defined official] must be designated.,"[b. Designate an [Assignment: organization-defined official] to manage the development, documentation, and dissemination of the physical and environmental protection policy and procedures;]",requirement,easy,docs/NIST.SP.800-53r5.pdf_chunk_1127,docs/NIST.SP.800-53r5.pdf,"According to the provided context, an organization-defined official needs to be designated to manage the development, documentation, and dissemination of the physical and environmental protection policy and procedures.",0,1.0,1,0.8232887398908313,0,0,0,0,1,0
c7167110-b305-456a-9d82-53b2821102c6,What is one of the processes suggested for improvement opportunities according to the text?,Automate where appropriate.,"• Explore improvement opportunities in your systems and processes, and automate where appropriate.",factual,easy,docs/wellarchitected-framework.pdf_chunk_799,docs/wellarchitected-framework.pdf,"One of the processes suggested for improvement opportunities according to the text is to explore best practices, patterns, and prescriptive guidance to simplify and standardize improvements.",0,0.0,1,0.5744711807570732,1,1,0,1,1,0
c7ae8472-ee14-4326-bc5b-9b656192fd7a,Under which condition should the RWS rule be used according to the text?,At least one linear whitespace octet is required to separate field tokens.,"""The RWS rule is used when at least one linear whitespace octet is required to separate field tokens.""",requirement,medium,docs/rfc9110.pdf_chunk_123,docs/rfc9110.pdf,"According to the context, the RWS rule should be used when at least one linear whitespace octet is required to separate field tokens.",0,1.0,1,0.9380754944359463,0,0,0,0,1,0
c820bbb5-948b-47b7-82bb-d462a68321f5,What are two functions that accountability and traceability serve?,tracing actions to particular entities and providing additional information for event analysis.,"""Associating specific actions with system entities, and ultimately with users, and making the audit trail secure against unauthorized access and modifications provide non-repudiation because once an action is recorded, it is not possible to change the audit trail. Another important function that accountability and traceability serves is in the routine and forensic analysis of events associated with the violation of security policy.""",procedure,hard,docs/NIST.SP.800-53r5.pdf_chunk_1620,docs/NIST.SP.800-53r5.pdf,"Accountability and traceability serve two primary functions:

1. They enable tracing security-relevant actions to the entity on whose behalf the action is being taken.
2. They provide non-repudiation by recording details about actions that affect system security, making it difficult or impossible to change the audit trail once an action is recorded.",0,0.5,1,0.9028468675182593,0,0,0,0,1,0
c8fcd449-b62e-4c60-b04e-5a06cb906666,What are some common anti-patterns in implementing security controls according to AWS Well-Architected Framework?,The text does not provide specific examples of common anti-patterns.,"""Common anti-patterns:""",identifier,hard,docs/wellarchitected-framework.pdf_chunk_850,docs/wellarchitected-framework.pdf,"Some common anti-patterns in implementing security controls according to the AWS Well-Architected Framework include:

1. Making changes to standard security controls manually, through a web console or command-line interface.
2. Relying on individual workload teams to manually implement controls defined by a central team.
3. Relying on a central security team to deploy workload-level controls at the request of a workload team.
4. Allowing the same individuals or teams to develop, test, and deploy security control automation scripts without proper separation of duties or checks and balances.

These anti-patterns can lead to inconsistencies, increased risk, and reduced effectiveness in securing workloads.",0,0.0,1,0.3917669709364925,1,1,0,1,1,1
c99e05ac-b3c2-459d-953c-4ddde0578f89,What is the purpose of selecting specific locations for resources in terms of network performance?,Selection of this location influences network latency and throughput from a given user location.,Selection of this location influences network latency and throughput from a given user location.,factual,easy,docs/wellarchitected-framework.pdf_chunk_2488,docs/wellarchitected-framework.pdf,"The purpose of selecting specific locations for resources in terms of network performance is to reduce latency and improve throughput, thereby providing an optimal user experience by reducing page load and data transfer times. By placing workloads close to their users, you can decrease the distance that network traffic must travel, which helps in delivering a better experience to remote users. This practice also decreases data movement across the network and reduces environmental impact.",0,0.625,1,0.7210155495506746,1,1,0,0,1,0
caa40ac7-e906-4056-993f-b0f78c9f1870,What is an example of a riskier approach some clients might take when attempting automatic retries?,"automatically retry a POST request if the underlying transport connection closed before any part of a response is received, particularly if an idle persistent connection was used.","Some clients take a riskier approach and attempt to guess when an automatic retry is possible. For example, a client might automatically retry a POST request if the underlying transport connection closed before any part of a response is received, particularly if an idle persistent connection was used.",definition,hard,docs/rfc9110.pdf_chunk_279,docs/rfc9110.pdf,"Some clients take a riskier approach and attempt to guess when an automatic retry is possible. For example, a client might automatically retry a POST request if the underlying transport connection closed before any part of a response was received, particularly if an idle persistent connection was used.",0,1.0,1,0.9996669083399987,0,0,0,0,1,0
cb030ca1-6b86-4d94-b8d3-848ed8cc5ed5,What uncertainty exists when deploying infrastructure as code (IaC)?,Uncertainty if the IaC runs successfully or causes impact to the resources.,• Your release contains infrastructure as code (IaC) that updates existing resources. You are unsure if the IaC runs successfully or causes impact to the resources.,factual,easy,docs/wellarchitected-framework.pdf_chunk_565,docs/wellarchitected-framework.pdf,"When deploying infrastructure as code (IaC), the uncertainty primarily lies in manual estimation of capacity to meet anticipated demand and implementing inflexible scaling policies. These practices do not adapt well to changing business requirements, traffic patterns, or new resource types, which can lead to potential issues such as under-provisioning or over-provisioning resources. This can result in suboptimal performance, increased costs, or even service disruptions if the infrastructure is unable to handle varying loads effectively.",0,0.0,1,0.568150841971983,0,0,0,1,1,0
cce322a5-501f-478d-b6c2-9459e463296c,Can a 404 response be cached?,"A 404 response is heuristically cacheable; i.e., unless otherwise indicated by the method definition or explicit cache controls.","A 404 response is heuristically cacheable; i.e., unless otherwise indicated by the method deﬁnition or explicit cache controls (see ).Section 4.2.2 of [CACHING]",definition,medium,docs/rfc9110.pdf_chunk_545,docs/rfc9110.pdf,"A 404 response can be heuristically cached, as indicated in the provided context. This means that unless otherwise indicated by the method definition or explicit cache controls, a 404 response is allowed to be stored by a cache for potential reuse in answering subsequent requests.",0,1.0,1,0.9302864380256436,0,0,0,0,1,0
ccf03490-4bce-4753-9ed7-587eef7eaaef,What type of keys does AWS manage and use on behalf of the user?,controlled AWS KMS keys,"""controlled AWS KMS keys are managed and used on your behalf by AWS""",definition,easy,docs/wellarchitected-framework.pdf_chunk_1303,docs/wellarchitected-framework.pdf,"AWS manages both long-term and temporary security credentials for its users.

Long-term credentials, also known as long-term access keys, are used by IAM users or the AWS account root user. Temporary security credentials are recommended for API and CLI requests to AWS services, especially when federating to an AWS identity or assuming an IAM identity to make requests to AWS services. These temporary credentials should be used for machine identities running in your AWS environment, such as Amazon EC2 instances or AWS Lambda functions, as well as for managing programmatic access from external parties.

AWS also manages keys for encryption purposes through AWS Key Management Service (KMS). These KMS keys can be customer-managed or AWS-managed. Access to these KMS keys is controlled using key policies and IAM policies.",1,0.2,1,0.6790386680578073,1,1,1,1,1,0
cf618347-dfeb-4c51-bd1c-267e84077657,What can the analysis of behaviors in a deception environment provide?,"insight into adversarial tactics, techniques, and procedures.","If the organization maintains a deception environment, an analysis of behaviors in that environment, including resources targeted by the adversary and timing of the incident or event, can provide insight into adversarial tactics, techniques, and procedures.",definition,hard,docs/NIST.SP.800-53r5.pdf_chunk_1004,docs/NIST.SP.800-53r5.pdf,"The analysis of behaviors in a deception environment, including resources targeted by the adversary and the timing of the incident or event, can provide insight into adversarial tactics, techniques, and procedures.",0,1.0,1,0.9205660402133246,0,0,0,0,1,0
d4ef5144-44f2-46a5-b245-53a9b3d28626,Which controls are related to the given context?,"AC-3, AC-4, AC-25, SA-4, SA-5","Related Controls:  AC-3, AC-4, AC-25, SA-4, SA-5.",identifier,easy,docs/NIST.SP.800-53r5.pdf_chunk_1742,docs/NIST.SP.800-53r5.pdf,"Based on the provided context, the related controls section is stated as ""Control enhancements may also include a separate discussion section when the discussion information is applicable only to a specific control enhancement. The related controls section provides a list of controls from the control catalog that impact or support the implementation of a particular control or control enhancement, address a related security or privacy capability, or are referenced in the discussion section.""

However, the context explicitly states: ""Related Controls: None.""

Therefore, according to the given information, there are no specific controls related to the provided context.",1,0.0,1,0.3879208725855641,1,1,1,1,1,1
d5ea8f3d-0eab-4dab-8974-3d30da9607b5,What is a 'reverse proxy'?,reverse proxy,reverse proxy,identifier,easy,docs/rfc9110.pdf_chunk_738,docs/rfc9110.pdf,"A ""gateway"" (also known as a ""reverse proxy"") acts as an origin server for outbound connections but translates received requests and forwards them inbound to another server or servers. This type of intermediary is often used to encapsulate legacy or untrusted information, such as when Transport Layer Security (TLS) is used to establish confidential communication through a shared firewall proxy.",1,0.0,1,0.5160399567678476,1,1,1,1,1,0
d5faedcb-61fc-4259-9e74-44dbfb89aadc,What additional recovery flows are available to log into the AWS root user account?,access to the email address and phone number associated with your account,"""In addition to the normal authentication flow to log into your root user using a username, password, and multi-factor authentication (MFA) device, there are account recovery flows to log into your AWS account root user given access to the email address and phone number associated with your account""",factual,medium,docs/wellarchitected-framework.pdf_chunk_837,docs/wellarchitected-framework.pdf,"Additional recovery flows available to log into the AWS root user account include access using the email address and phone number associated with your account, in addition to the normal authentication flow which involves a username, password, and multi-factor authentication (MFA) device.",0,1.0,1,0.9562461214248732,0,0,0,0,1,0
d8789fe4-5aa4-42aa-a7b0-d9cde8c66ac2,What control is related to the concept of security certification?,CA-4 SECURITY CERTIFICATION,CA-4 SECURITY CERTIFICATION [Withdrawn: Incorporated into CA-2.],identifier,easy,docs/NIST.SP.800-53r5.pdf_chunk_619,docs/NIST.SP.800-53r5.pdf,I could not find the answer in the provided documents.,0,0.0,1,0.26920771948516237,0,0,0,1,1,1
da2bb590-b7fc-4c31-815a-162d0fbc7167,How are trailer fields processed when multiple lines with the same name are received?,Multiple trailer field lines with the same name have the equivalent semantics as appending the multiple values as a list of members.,"Like header fields, trailer fields with the same name are processed in the order received; multiple trailer field lines with the same name have the equivalent semantics as appending the multiple values as a list of members.",factual,easy,docs/rfc9110.pdf_chunk_160,docs/rfc9110.pdf,"When a field name is repeated within the trailer section, its combined field value consists of the list of corresponding field line values within that section, concatenated in order, with each field line value separated by a comma. For example, if there are two field lines for ""Example-Field"" in the trailer section, and their values are ""Foo, Bar"" and ""Baz"" respectively, then the combined field value for ""Example-Field"" would be ""Foo, Bar, Baz"".",1,1.0,1,0.7827729822797611,0,0,1,0,1,0
dabdf504-c1c9-4712-bce2-bb0814d6f7fe,What are some characteristics of a 204 response?,"A 204 response is terminated by the end of the header section; it cannot contain content or trailers. It is heuristically cacheable; i.e., unless otherwise indicated by the method definition or explicit cache controls.","A 204 response is terminated by the end of the header section; it cannot contain content or trailers. A 204 response is heuristically cacheable; i.e., unless otherwise indicated by the method definition or explicit cache controls (see ).Section 4.2.2 of [CACHING]",definition,medium,docs/rfc9110.pdf_chunk_504,docs/rfc9110.pdf,"Some characteristics of a 204 response include:

- It indicates that the server has successfully fulfilled the request.
- There is no additional content to send in the response content, hence it implies that the user agent does not need to traverse away from its current ""document view"" (if any).
- The response allows a server to indicate success while implying that the user agent should provide some indication of the success according to its own interface.
- It is commonly used with document editing interfaces corresponding to a ""save"" action, where the document remains available for further editing.
- Metadata in the response header fields refer to the target resource and its selected representation after the requested action was applied.",1,0.2,1,0.7707864909869551,1,1,1,1,1,0
dbd6f789-1e4f-4c84-b550-41740b5dd15a,What are the features of AWS Global Infrastructure?,The text does not provide a specific definition or description for the features of AWS Global Infrastructure.,AWS Global Infrastructure,factual,hard,docs/wellarchitected-framework.pdf_chunk_3115,docs/wellarchitected-framework.pdf,"AWS Global Infrastructure includes several key features designed to enhance performance, availability, and cost efficiency:

1. **Regions**: These are geographic areas where AWS operates data centers. Choosing the right Region can impact performance, cost, and compliance.

2. **Availability Zones (AZs)**: Within each Region, AZs provide fault isolation and ensure high availability of applications by distributing resources across multiple locations within a single AWS Region.

3. **AWS Global Accelerator**: This service helps reduce initial connection setup time for TCP/UDP workloads by establishing a TCP connection between the client and the AWS edge location closest to the client, thereby improving performance and providing quick failover capabilities in multi-Region architectures.

4. **Local Zones (LZs)**: These are data centers located closer to end users within an existing AWS Region, offering ultra-low latency for applications that require high responsiveness.

5. **AWS Outposts**: This service brings the full suite of AWS services on premises or at the edge, allowing customers to run their workloads in a local data center environment while still benefiting from the global reach and capabilities of AWS.

6. **AWS Wavelength Zones (WZs)**: These are dedicated slices of compute capacity within 5G networks, enabling developers to deploy applications with ultra-low latency requirements directly at the edge.

7. **Multi-Region Deployments**: By deploying workloads across multiple Regions, you can improve resilience and performance for global users, ensuring that your application remains available even if one Region experiences an outage.

8. **AWS CloudFront**: A content delivery network (CDN) service that helps to distribute your web content globally with low latency and high transfer speeds.

9. **Amazon Route 53**: A highly available and scalable DNS web service that can help you route end users to the applications or resources best suited for them, based on location, performance, or other criteria.

10. **AWS Global Network Infrastructure**: This encompasses a wide range of services and tools designed to optimize traffic routing, reduce latency, and improve overall application performance across multiple Regions and Points of Presence (PoPs).

These features collectively form the backbone of AWS's global infrastructure, enabling customers to build highly available, scalable, and performant applications regardless of their location or scale.",0,0.0,1,0.7111375447084313,1,1,0,1,1,0
dcca52db-cae7-46ce-8b66-c38fc2fea283,"What does NIST SP 800-53, REV. 5 require regarding remote access disconnection?",Provide the capability to disconnect or disable remote access to the system within [Assignment: organization-defined time period].,"This publication is available free of charge from: https://doi.org/10.6028/NIST.SP.800-53r5
Provide the capability to disconnect or disable remote access to the system within [Assignment: organization-defined time period].",requirement,easy,docs/NIST.SP.800-53r5.pdf_chunk_401,docs/NIST.SP.800-53r5.pdf,"NIST SP 800-53, REV. 5 requires the capability to disconnect or disable remote access to the system within an organization-defined time period. This is discussed in the context of managing the speed of system disconnect or disablement based on the criticality of missions or business functions and the need to eliminate immediate or future remote access to systems.",0,0.3333333333333333,1,0.7551073762336602,0,0,0,1,1,0
dd1a7762-99c4-4764-aebd-b3189b7cda8b,What are the entities that provide supply chain governance according to the text?,Federal Acquisition Security Council (FASC),Entities that provide supply chain governance include the Federal Acquisition Security Council (FASC).,identifier,easy,docs/NIST.SP.800-53r5.pdf_chunk_1017,docs/NIST.SP.800-53r5.pdf,"According to the provided context, the entity that provides supply chain governance is the Federal Acquisition Security Council (FASC).",0,1.0,1,0.9775163357838311,0,0,0,0,1,0
dd909141-476b-47ea-a0da-72ab70e87753,What should be maintained to serve as a reference for future incidents and prevention efforts?,a repository of lessons learned from incident analyses,Maintain a repository of lessons learned from incident analyses. This institutional knowledge can serve as a reference for future incidents and prevention eﬀorts.,requirement,easy,docs/wellarchitected-framework.pdf_chunk_2146,docs/wellarchitected-framework.pdf,"To serve as a reference for future incidents and prevention efforts, a repository of lessons learned from incident analyses should be maintained. This institutional knowledge can help other workloads mitigate risks and implement necessary mitigations or automated recoveries before similar incidents occur.",0,0.5,0,0.933836050698375,0,0,0,0,0,0
df1b8b39-37e1-40af-8c16-c0d4beb7b608,What types of controls do organizations use to ensure software performs only intended functions?,"organizations rely on other types of controls, including secure coding practices, configuration management and control, trusted procurement processes, and monitoring practices","organizations rely on other types of controls, including secure coding practices, configuration management and control, trusted procurement processes, and monitoring practices to ensure that software does not perform functions other than the functions intended.",definition,easy,docs/NIST.SP.800-53r5.pdf_chunk_2018,docs/NIST.SP.800-53r5.pdf,"Organizations use several types of controls to ensure that software performs only intended functions:

1. **Secure Coding Practices**: These practices help in writing code that minimizes the risk of introducing vulnerabilities, including malicious code.

2. **Configuration Management and Control**: Ensuring that software configurations are managed securely can prevent unauthorized changes that might introduce malicious functionality.

3. **Trusted Procurement Processes**: This involves vetting software before deployment to ensure it does not contain malicious code or backdoors.

4. **Monitoring Practices**: Continuous monitoring of software execution can help detect when a program is performing functions other than intended.

5. **Least Functionality and Registration Compliance**: Ensuring that only necessary functionalities are enabled, and compliance with registration requirements for various components (functions, ports, protocols, services) helps in limiting the potential attack surface.

6. **Design and Implementation Information Requirements**: Requiring developers to provide detailed design and implementation information can help organizations understand how controls are implemented and ensure they meet security standards.

These controls work together to mitigate risks associated with unauthorized code execution and ensure that software operates as intended.",0,0.7142857142857143,1,0.8072279852740822,0,0,0,0,1,0
df935005-4cbe-45d4-bf17-e43a03804fc2,What is the definition of a nonfederal system?,A nonfederal system is any system that does not meet the criteria for a federal information system.,5 A nonfederal system is any system that does not meet the criteria for a federal information system.,definition,easy,docs/NIST.SP.800-171r3.pdf_chunk_29,docs/NIST.SP.800-171r3.pdf,A nonfederal system is defined as a system that does not meet the criteria for a federal information system.,0,1.0,1,0.8578964988633985,0,0,0,0,1,0
e2031d77-cb5f-4c9c-90d5-ae5b06f66345,What is the purpose of using automation according to the AWS Well-Architected Framework?,To reduce the level of effort to deploy new features and limit errors caused by manual processes.,• Use automation: Automate updates to reduce the level of eﬀort to deploy new features and limit errors caused by manual processes.,definition,easy,docs/wellarchitected-framework.pdf_chunk_3170,docs/wellarchitected-framework.pdf,"According to the AWS Well-Architected Framework, the purpose of using automation includes:

- Reducing the risk of unauthorized access and use of compute resources.
- Preventing misconfigurations from making their way into production environments.
- Detecting and fixing misconfigurations if they occur.
- Detecting unauthorized access and use of compute resources to reduce potential security risks.

Automation is also mentioned as a cornerstone in AWS services, supported internally across various services and features. It helps in change management, compliance, and control through services like AWS CloudTrail, Amazon EventBridge, AWS Lambda, AWS Systems Manager, AWS Step Functions, and AWS Service Catalog.",0,0.0,1,0.38061953181431196,1,1,0,1,1,1
e2f3e537-9d9f-447a-b4ac-758ad581f783,Which services do Gateway VPC endpoints support according to the text?,Amazon S3 and Amazon DynamoDB,"Gateway VPC endpoints have no hourly charges, and support Amazon S3 and Amazon DynamoDB.",factual,easy,docs/wellarchitected-framework.pdf_chunk_2914,docs/wellarchitected-framework.pdf,"According to the provided context, Gateway VPC endpoints support Amazon S3 and Amazon DynamoDB.",0,1.0,1,0.8377510582396713,0,0,0,0,1,0
e34f1b12-1f6c-444a-a9c4-ac70f5917053,Who must organizations consult with to address privacy concerns when deploying asset location technologies?,The Office of the General Counsel and senior agency official.,'Organizations consult with the Office of the General Counsel and senior agency official for privacy regarding the deployment and use of asset location technologies to address potential privacy concerns.',requirement,medium,docs/NIST.SP.800-53r5.pdf_chunk_1195,docs/NIST.SP.800-53r5.pdf,"Based on the provided context, organizations should consult with the senior agency official for privacy and legal counsel regarding privacy concerns when deploying asset location technologies. This is mentioned in the discussion section related to PE-20 ASSET MONITORING AND TRACKING control, where it states that ""Organizations consult with the senior agency official for privacy and legal counsel regarding such authority.""",0,0.5,1,0.8716776772740523,1,1,0,0,1,0
e3b07137-ebd1-4362-b24a-e615520e2ae5,Which physical access control requirement includes monitoring equipment?,PE-06(01),PE-06(01) Monitoring Physical Access | Intrusion Alarms and Surveillance Equipment,requirement,medium,docs/NIST.SP.800-171r3.pdf_chunk_393,docs/NIST.SP.800-171r3.pdf,"The requirement that includes monitoring equipment is described in the context under ""PE-6 MONITORING PHYSICAL ACCESS."" Specifically, it states:

b. Review physical access logs [Assignment: organization-defined frequency] and upon occurrence of [Assignment: organization-defined events or potential indications of events].

This indicates that organizations are required to monitor physical access points by reviewing logs at a defined frequency and responding to specific events or potential indications of events.",0,0.3333333333333333,1,0.6270201080480522,1,1,0,1,1,0
e3cba716-e9c2-4adc-924d-f3d119befd1a,What type of packets should the media server verify it can process continuously?,Secure Real-time Transport Protocol (SRTP) packets.,"17.2.4 Verify that the media server is able to continue processing incoming media traffic when encountering malformed Secure Real‑time Transport Protocol (SRTP) packets.
17.2.5 Verify that the media server is able to continue processing incoming media traffic during a flood of Secure Real-time Transport Protocol (SRTP) packets from legitimate users.",factual,easy,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf_chunk_346,docs/OWASP_Application_Security_Verification_Standard_5.0.0_en (1).pdf,The media server should be able to continue processing incoming media traffic when encountering malformed Secure Real-time Transport Protocol (SRTP) packets and during a flood of SRTP packets from legitimate users. This includes verifying continuous processing for both malformed packets and excessive legitimate packets to prevent denial-of-service conditions or other attacks.,0,0.75,1,0.925752529784308,0,0,0,0,1,0
e45908bc-1718-48ec-877d-f6af83c8b6f2,What does simply restating controls not constitute?,an organizational policy or procedure.,Simply restate controls does not constitute an organizational policy or procedure.,definition,easy,docs/NIST.SP.800-53r5.pdf_chunk_1777,docs/NIST.SP.800-53r5.pdf,Simply restating controls does not constitute an organizational policy or procedure.,0,1.0,1,0.9809831977868329,0,0,0,0,1,0
e712a685-a97e-4aa0-89dd-6246aa1cd7e3,What protocol should be allowed by a security group to an application load balancer or Amazon EC2 instance according to the latest standards?,HTTPS,"For example, conﬁgure a security group to only allow the HTTPS protocol to an application load balancer or Amazon EC2 instance.",requirement,easy,docs/wellarchitected-framework.pdf_chunk_1346,docs/wellarchitected-framework.pdf,"I could not find the answer in the provided documents.

The context does discuss protocols and security settings, but it does not explicitly state what specific protocol should be allowed by a security group to an Application Load Balancer (ALB) or an Amazon EC2 instance. The context focuses more on best practices for configuring secure protocols, using SSL/TLS offloading, and routing algorithms rather than detailing the exact protocol that should be allowed in a security group.",0,0.0,0,0.6672094039934418,0,0,0,1,0,0
e734a450-832d-4c84-9475-d30e3d56e484,What is the consequence of not removing unused assets according to AWS Well-Architected Framework?,Removing unused assets frees resources and improves the overall efficiency of the workload.,"• You do not remove assets that are redundant or no longer required.
Beneﬁts of establishing this best practice: Removing unused assets frees resources and improves 
the overall eﬃciency of the workload.",factual,medium,docs/wellarchitected-framework.pdf_chunk_3013,docs/wellarchitected-framework.pdf,"According to the AWS Well-Architected Framework, if you do not remove unused assets, there can be resource waste. Specifically, unused assets consume cloud resources like storage space and compute power. This leads to inefficient use of resources in your workload.",1,0.3333333333333333,1,0.7463396251624372,0,0,1,1,1,0
e82cd60b-2e91-467c-acd5-9d887e771d2d,What mechanism should a third party provide to automate and ensure an auditable setup of cross-account roles?,A role policy document or automated setup mechanism that uses an AWS CloudFormation template or an equivalent.,"""The third party must provide a role policy document or automated setup mechanism that uses an AWS CloudFormation template or an equivalent for you.""",procedure,medium,docs/wellarchitected-framework.pdf_chunk_1102,docs/wellarchitected-framework.pdf,"A third party should provide an automated, auditable setup mechanism. Specifically, they should use a role policy document outlining the necessary access and integrate this with an automated setup process that can be managed through an AWS CloudFormation template or an equivalent tool. This approach helps reduce errors associated with manual policy creation and provides an auditable trail for compliance and security purposes.",0,0.3333333333333333,1,0.8382956689710085,0,0,0,1,1,0
e85fe87f-2c6b-4ca5-852f-465ea47f31b8,What standards provide information on security architecture and design?,"[ISO 15408-2], [ISO 15408-3], and [SP 800-160-1] provide information on security architecture and design.","[ISO 15408-2], [ISO 15408-3], and [SP 800-160-1] provide information on security architecture and design, including formal policy models, security-relevant components, formal and informal correspondence, conceptually simple design, and structuring for least privilege and testing.",factual,easy,docs/NIST.SP.800-53r5.pdf_chunk_1734,docs/NIST.SP.800-53r5.pdf,"The context mentions that [ISO 15408-2], [ISO 15408-3], and [SP 800-160-1] provide information on security engineering principles, which help in developing trustworthy, secure, and resilient systems. Specifically, [SP 800-160-1] provides guidance on the use of security architectures as part of the system development life cycle process.",0,0.3333333333333333,1,0.8239704615566649,1,1,0,1,1,0
e86c5f56-800a-462a-bcb1-80334b31943c,What must workloads with high availability requirements be architected for?,Resiliency,Workloads with a requirement for high availability and low mean time to recovery (MTTR) must be architected for resiliency.,requirement,easy,docs/wellarchitected-framework.pdf_chunk_2059,docs/wellarchitected-framework.pdf,"Workloads with high availability requirements must be architected to handle changes in demand or requirements, and they must be designed to detect failure and automatically heal themselves. Additionally, these workloads should consider the following aspects:

- Where control planes are used in the workload.
- How fault tolerance is implemented within the workload.
- Design patterns for scaling, automatic scaling, redundancy, and highly available components.
- Requirements for data consistency and availability.
- Considerations for resource sparing or resource static stability.
- Service dependencies and their SLAs.

These considerations help ensure that the workload can maintain high availability even under varying conditions and potential failures.",0,0.0,1,0.6557721452529365,1,1,0,1,1,0
e894d0f8-5e20-474f-93a7-561b6ab949e8,What is the current state of knowledge management within the organization?,People are still authoring their runbooks locally and sharing them on an organizational cloud share.,"people are still authoring their runbooks locally and sharing them on an organizational cloud share, making it diﬃcult to ﬁnd knowledge pertinent to supported workloads.",factual,easy,docs/wellarchitected-framework.pdf_chunk_391,docs/wellarchitected-framework.pdf,"Based on the context provided, it seems that the current state of knowledge management within the organization is not fully established or adopted. There are a few indicators suggesting this:

1. **Lack of Probing Questions**: During cloud transformation program status meetings, executive leaders do not ask enough probing questions to identify issues and blockers. This suggests a lack of transparency and possibly a culture that does not encourage open discussion about challenges.

2. **Limited Adoption of New System**: The new knowledge management system has been implemented but is not being widely adopted by application teams. People are still authoring their runbooks locally and sharing them on an organizational cloud share, making it difficult to find pertinent knowledge. This indicates resistance or lack of enthusiasm towards the new system.

3. **Resource Investment vs. Usage**: The company invested one year and several million dollars in implementing this new knowledge management system, but its usage is not as expected. This suggests that while resources were allocated for implementation, there might be a gap between investment and actual use.

4. **Leadership Attitude**: Leadership seems to prefer hearing only good news during status meetings, which could indicate a reluctance or avoidance of discussing challenges openly. The CIO's preference for positive feedback might also reflect an organizational culture that does not fully embrace the need for knowledge management systems.

Overall, while there is a desire and investment in establishing a robust knowledge management system, the current state appears to be underutilized and not fully integrated into daily operations.",1,0.25,1,0.4577552254646532,1,1,1,1,1,1
e9200fd2-fd2e-474f-8514-cf09a887f8c3,What must be required for users to assume the dedicated incident response IAM roles?,users in the security account and authenticated using MFA,"""These roles must be conﬁgured to only be assumable by users in the security account, and the trust relationship must require that the calling principal has authenticated using MFA""",requirement,medium,docs/wellarchitected-framework.pdf_chunk_1415,docs/wellarchitected-framework.pdf,"For users to assume the dedicated incident response IAM roles, the account configuration must enforce a strong password policy and multi-factor authentication (MFA). Additionally, if the incident response playbooks only require access to the AWS Management Console, the user should not have access keys configured and should be explicitly disallowed from creating access keys. This can be configured with IAM policies or service control policies.",0,0.2,1,0.3953168656610529,1,1,0,1,1,1
e9c6ae6f-71d2-4e73-992c-948b0f6d0961,What should be implemented if issues are detected during a canary deployment?,Implement rollback mechanisms to revert to the previous stable version.,Implement rollback mechanisms to revert to the previous stable version if issues are detected during the canary deployment.,procedure,easy,docs/wellarchitected-framework.pdf_chunk_1502,docs/wellarchitected-framework.pdf,"If issues are detected during a canary deployment, rollback mechanisms should be implemented to revert to the previous stable version.",0,1.0,0,0.9728644136552747,0,0,0,0,0,0
e9fe237c-5a77-42b1-8efb-a13d5d5b9379,What is the potential risk if the best practice of configuring billing and cost management tools according to AWS Well-Architected Framework is not established?,High level of risk.,Level of risk exposed if this best practice is not established: High,factual,easy,docs/wellarchitected-framework.pdf_chunk_2738,docs/wellarchitected-framework.pdf,"If the best practice of configuring billing and cost management tools according to the AWS Well-Architected Framework is not established, the potential risk is high. This could lead to unawareness and further pain points in managing cloud spending effectively.",0,0.0,1,0.26033077459722526,0,0,0,1,1,1
ea333a2f-e183-4d89-a9b2-d8233e0682f0,What steps should be taken when assigning personnel for operating and supporting a workload?,"Assign an adequate number of personnel to operate and support your workload, including on-call rotations.","1. Assign an adequate number of personnel to operate and support your workload, including on-call rotations.",procedure,easy,docs/wellarchitected-framework.pdf_chunk_597,docs/wellarchitected-framework.pdf,"When assigning personnel for operating and supporting a workload, the following steps should be taken based on the provided context:

1. **Ensure Personnel Capability**: Have a mechanism to validate that you have the appropriate number of trained personnel to support the workload. This includes ensuring they are trained on the platform and services that make up your workload.

2. **Provide Training**: Provide training for your personnel on the software and services that make up your workload. This ensures that team members are well-equipped to operate and support the workload effectively.

3. **Sufficient Personnel Availability**: Ensure there are enough trained personnel to support the normal operation of the workload and troubleshoot any incidents that occur. This also means having sufficient personnel for on-call rotations and managing vacations to avoid burnout.

4. **Shared Understanding**: Establish a shared understanding of the business functions of the workload, the roles of each team in operating the workload, and how these factors support your shared business goals across internal and external customers. Involving key stakeholders such as business, development, and operations teams can help achieve this.

5. **Use Tools and Resources**: Provision the right amount of proficient team members and provide tools and resources to support your workload needs. This includes investing in automation to scale the effectiveness of your team without requiring additional capacity.

6. **Knowledge Management**: Ensure that team members have the information necessary to operate and support the workload through effective knowledge management practices.

By following these steps, you can effectively assign personnel for operating and supporting a workload while minimizing risks and maximizing efficiency.",0,0.5714285714285714,1,0.6818082056622614,1,1,0,0,1,0
